key,dataset,video_id,object_id,expression_id,description_type,expression,prompt_method,prompt,candidate_count,oracle_track_id,oracle_J,oracle_F,oracle_J_and_F,recall_at_0_3,recall_at_0_5,recall_at_0_7,candidate_metrics
long_rvos/6db18ab93a/1/0/qwen_concept,long_rvos,6db18ab93a,1,0,static,"A child in a blue striped shirt, next to a man, with a TV in front of them.",qwen_concept,child,2,0,0.8161361125745993,0.7813232760909318,0.7987296943327655,1,1,1,"[{""track_id"":0,""confidence"":0.859649121761322,""J"":0.8161361125745993,""F"":0.7813232760909318,""J_and_F"":0.7987296943327655},{""track_id"":1,""confidence"":0.719298243522644,""J"":0.4161226910597724,""F"":0.41392991906731974,""J_and_F"":0.4150263050635461}]"
long_rvos/6db18ab93a/1/2/raw_expression,long_rvos,6db18ab93a,1,2,static,"A young boy wearing a green top and white spotted pants, standing on a table, to the right of a man.",raw_expression,"A young boy wearing a green top and white spotted pants, standing on a table, to the right of a man.",0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/6db18ab93a/1/2/concept,long_rvos,6db18ab93a,1,2,static,"A young boy wearing a green top and white spotted pants, standing on a table, to the right of a man.",concept,young boy,2,0,0.9084338860092693,0.8689728138368724,0.8887033499230709,1,1,1,"[{""track_id"":0,""confidence"":0.8476190567016602,""J"":0.9084338860092693,""F"":0.8689728138368724,""J_and_F"":0.8887033499230709},{""track_id"":1,""confidence"":0.7770034670829773,""J"":0.3291243654822335,""F"":0.3310577424400417,""J_and_F"":0.3300910539611376}]"
long_rvos/6db18ab93a/1/2/qwen_concept,long_rvos,6db18ab93a,1,2,static,"A young boy wearing a green top and white spotted pants, standing on a table, to the right of a man.",qwen_concept,boy,3,0,0.8146439424961562,0.7790196534298489,0.7968317979630026,1,1,1,"[{""track_id"":0,""confidence"":0.7460317611694336,""J"":0.8146439424961562,""F"":0.7790196534298489,""J_and_F"":0.7968317979630026},{""track_id"":1,""confidence"":0.6717948913574219,""J"":0.4004272550446887,""F"":0.39598688481114097,""J_and_F"":0.3982070699279148},{""track_id"":2,""confidence"":0.7299578189849854,""J"":0.3392657520325203,""F"":0.33691417460681894,""J_and_F"":0.3380899633196696}]"
long_rvos/bd4aefda10/2/5/raw_expression,long_rvos,bd4aefda10,2,5,dynamic,A woman plays the accordion and moves the music stand in front of her with her right hand.,raw_expression,A woman plays the accordion and moves the music stand in front of her with her right hand.,2,1,0.8215952585594153,0.901247617099008,0.8614214378292117,1,1,1,"[{""track_id"":0,""confidence"":0.8709677457809448,""J"":0.0,""F"":0.0019204268758471628,""J_and_F"":0.0009602134379235814},{""track_id"":1,""confidence"":0.7538461089134216,""J"":0.8215952585594153,""F"":0.901247617099008,""J_and_F"":0.8614214378292117}]"
long_rvos/bd4aefda10/2/5/concept,long_rvos,bd4aefda10,2,5,dynamic,A woman plays the accordion and moves the music stand in front of her with her right hand.,concept,woman,11,10,0.23898978042199717,0.2698645048154673,0.2544271426187322,0,0,0,"[{""track_id"":0,""confidence"":0.7887788414955139,""J"":4.111323896363619e-06,""F"":0.0023588037030528733,""J_and_F"":0.0011814575134746184},{""track_id"":1,""confidence"":0.6604774594306946,""J"":0.041410290239128046,""F"":0.054367257384622884,""J_and_F"":0.047888773811875465},{""track_id"":2,""confidence"":0.7697842121124268,""J"":0.024421878172546995,""F"":0.02728920977318747,""J_and_F"":0.025855543972867233},{""track_id"":3,""confidence"":0.859649121761322,""J"":0.04242401822873333,""F"":0.04564983099987185,""J_and_F"":0.044036924614302586},{""track_id"":4,""confidence"":0.859649121761322,""J"":0.0701805687478195,""F"":0.07442587243785131,""J_and_F"":0.07230322059283541},{""track_id"":5,""confidence"":0.6559139490127563,""J"":0.0680540446010971,""F"":0.08506840262311344,""J_and_F"":0.07656122361210527},{""track_id"":6,""confidence"":0.8476190567016602,""J"":0.08466198272328973,""F"":0.10404671023756429,""J_and_F"":0.09435434648042701},{""track_id"":7,""confidence"":0.8358974456787109,""J"":0.04099143507016115,""F"":0.04316381575594557,""J_and_F"":0.04207762541305336},{""track_id"":8,""confidence"":0.7460317611694336,""J"":0.08000054232989734,""F"":0.08687835165560309,""J_and_F"":0.08343944699275022},{""track_id"":9,""confidence"":0.7344398498535156,""J"":0.028153343924696664,""F"":0.02997581183964452,""J_and_F"":0.02906457788217059},{""track_id"":10,""confidence"":0.8048780560493469,""J"":0.23898978042199717,""F"":0.2698645048154673,""J_and_F"":0.2544271426187322}]"
long_rvos/bd4aefda10/2/5/qwen_concept,long_rvos,bd4aefda10,2,5,dynamic,A woman plays the accordion and moves the music stand in front of her with her right hand.,qwen_concept,woman,11,10,0.23898978042199717,0.2698645048154673,0.2544271426187322,0,0,0,"[{""track_id"":0,""confidence"":0.7887788414955139,""J"":4.111323896363619e-06,""F"":0.0023588037030528733,""J_and_F"":0.0011814575134746184},{""track_id"":1,""confidence"":0.6604774594306946,""J"":0.041410290239128046,""F"":0.054367257384622884,""J_and_F"":0.047888773811875465},{""track_id"":2,""confidence"":0.7697842121124268,""J"":0.024421878172546995,""F"":0.02728920977318747,""J_and_F"":0.025855543972867233},{""track_id"":3,""confidence"":0.859649121761322,""J"":0.04242401822873333,""F"":0.04564983099987185,""J_and_F"":0.044036924614302586},{""track_id"":4,""confidence"":0.859649121761322,""J"":0.0701805687478195,""F"":0.07442587243785131,""J_and_F"":0.07230322059283541},{""track_id"":5,""confidence"":0.6559139490127563,""J"":0.0680540446010971,""F"":0.08506840262311344,""J_and_F"":0.07656122361210527},{""track_id"":6,""confidence"":0.8476190567016602,""J"":0.08466198272328973,""F"":0.10404671023756429,""J_and_F"":0.09435434648042701},{""track_id"":7,""confidence"":0.8358974456787109,""J"":0.04099143507016115,""F"":0.04316381575594557,""J_and_F"":0.04207762541305336},{""track_id"":8,""confidence"":0.7460317611694336,""J"":0.08000054232989734,""F"":0.08687835165560309,""J_and_F"":0.08343944699275022},{""track_id"":9,""confidence"":0.7344398498535156,""J"":0.028153343924696664,""F"":0.02997581183964452,""J_and_F"":0.02906457788217059},{""track_id"":10,""confidence"":0.8048780560493469,""J"":0.23898978042199717,""F"":0.2698645048154673,""J_and_F"":0.2544271426187322}]"
long_rvos/bd4aefda10/2/7/raw_expression,long_rvos,bd4aefda10,2,7,dynamic,"The woman, to the left of another woman, plays the accordion.",raw_expression,"The woman, to the left of another woman, plays the accordion.",0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/bd4aefda10/2/7/concept,long_rvos,bd4aefda10,2,7,dynamic,"The woman, to the left of another woman, plays the accordion.",concept,woman,11,10,0.23898978042199717,0.2698645048154673,0.2544271426187322,0,0,0,"[{""track_id"":0,""confidence"":0.7887788414955139,""J"":4.111323896363619e-06,""F"":0.0023588037030528733,""J_and_F"":0.0011814575134746184},{""track_id"":1,""confidence"":0.6604774594306946,""J"":0.041410290239128046,""F"":0.054367257384622884,""J_and_F"":0.047888773811875465},{""track_id"":2,""confidence"":0.7697842121124268,""J"":0.024421878172546995,""F"":0.02728920977318747,""J_and_F"":0.025855543972867233},{""track_id"":3,""confidence"":0.859649121761322,""J"":0.04242401822873333,""F"":0.04564983099987185,""J_and_F"":0.044036924614302586},{""track_id"":4,""confidence"":0.859649121761322,""J"":0.0701805687478195,""F"":0.07442587243785131,""J_and_F"":0.07230322059283541},{""track_id"":5,""confidence"":0.6559139490127563,""J"":0.0680540446010971,""F"":0.08506840262311344,""J_and_F"":0.07656122361210527},{""track_id"":6,""confidence"":0.8476190567016602,""J"":0.08466198272328973,""F"":0.10404671023756429,""J_and_F"":0.09435434648042701},{""track_id"":7,""confidence"":0.8358974456787109,""J"":0.04099143507016115,""F"":0.04316381575594557,""J_and_F"":0.04207762541305336},{""track_id"":8,""confidence"":0.7460317611694336,""J"":0.08000054232989734,""F"":0.08687835165560309,""J_and_F"":0.08343944699275022},{""track_id"":9,""confidence"":0.7344398498535156,""J"":0.028153343924696664,""F"":0.02997581183964452,""J_and_F"":0.02906457788217059},{""track_id"":10,""confidence"":0.8048780560493469,""J"":0.23898978042199717,""F"":0.2698645048154673,""J_and_F"":0.2544271426187322}]"
long_rvos/bd4aefda10/2/7/qwen_concept,long_rvos,bd4aefda10,2,7,dynamic,"The woman, to the left of another woman, plays the accordion.",qwen_concept,woman,11,10,0.23898978042199717,0.2698645048154673,0.2544271426187322,0,0,0,"[{""track_id"":0,""confidence"":0.7887788414955139,""J"":4.111323896363619e-06,""F"":0.0023588037030528733,""J_and_F"":0.0011814575134746184},{""track_id"":1,""confidence"":0.6604774594306946,""J"":0.041410290239128046,""F"":0.054367257384622884,""J_and_F"":0.047888773811875465},{""track_id"":2,""confidence"":0.7697842121124268,""J"":0.024421878172546995,""F"":0.02728920977318747,""J_and_F"":0.025855543972867233},{""track_id"":3,""confidence"":0.859649121761322,""J"":0.04242401822873333,""F"":0.04564983099987185,""J_and_F"":0.044036924614302586},{""track_id"":4,""confidence"":0.859649121761322,""J"":0.0701805687478195,""F"":0.07442587243785131,""J_and_F"":0.07230322059283541},{""track_id"":5,""confidence"":0.6559139490127563,""J"":0.0680540446010971,""F"":0.08506840262311344,""J_and_F"":0.07656122361210527},{""track_id"":6,""confidence"":0.8476190567016602,""J"":0.08466198272328973,""F"":0.10404671023756429,""J_and_F"":0.09435434648042701},{""track_id"":7,""confidence"":0.8358974456787109,""J"":0.04099143507016115,""F"":0.04316381575594557,""J_and_F"":0.04207762541305336},{""track_id"":8,""confidence"":0.7460317611694336,""J"":0.08000054232989734,""F"":0.08687835165560309,""J_and_F"":0.08343944699275022},{""track_id"":9,""confidence"":0.7344398498535156,""J"":0.028153343924696664,""F"":0.02997581183964452,""J_and_F"":0.02906457788217059},{""track_id"":10,""confidence"":0.8048780560493469,""J"":0.23898978042199717,""F"":0.2698645048154673,""J_and_F"":0.2544271426187322}]"
long_rvos/bd4aefda10/2/9/raw_expression,long_rvos,bd4aefda10,2,9,hybrid,A blonde woman in black plays the accordion while reading music beside another woman.,raw_expression,A blonde woman in black plays the accordion while reading music beside another woman.,2,1,0.8219249014046035,0.9004988674909022,0.8612118844477529,1,1,1,"[{""track_id"":0,""confidence"":0.8439024686813354,""J"":0.0,""F"":0.0019159771836065628,""J_and_F"":0.0009579885918032814},{""track_id"":1,""confidence"":0.6831682920455933,""J"":0.8219249014046035,""F"":0.9004988674909022,""J_and_F"":0.8612118844477529}]"
long_rvos/bd4aefda10/2/9/concept,long_rvos,bd4aefda10,2,9,hybrid,A blonde woman in black plays the accordion while reading music beside another woman.,concept,blonde woman,0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/bd4aefda10/2/9/qwen_concept,long_rvos,bd4aefda10,2,9,hybrid,A blonde woman in black plays the accordion while reading music beside another woman.,qwen_concept,woman,11,10,0.23898978042199717,0.2698645048154673,0.2544271426187322,0,0,0,"[{""track_id"":0,""confidence"":0.7887788414955139,""J"":4.111323896363619e-06,""F"":0.0023588037030528733,""J_and_F"":0.0011814575134746184},{""track_id"":1,""confidence"":0.6604774594306946,""J"":0.041410290239128046,""F"":0.054367257384622884,""J_and_F"":0.047888773811875465},{""track_id"":2,""confidence"":0.7697842121124268,""J"":0.024421878172546995,""F"":0.02728920977318747,""J_and_F"":0.025855543972867233},{""track_id"":3,""confidence"":0.859649121761322,""J"":0.04242401822873333,""F"":0.04564983099987185,""J_and_F"":0.044036924614302586},{""track_id"":4,""confidence"":0.859649121761322,""J"":0.0701805687478195,""F"":0.07442587243785131,""J_and_F"":0.07230322059283541},{""track_id"":5,""confidence"":0.6559139490127563,""J"":0.0680540446010971,""F"":0.08506840262311344,""J_and_F"":0.07656122361210527},{""track_id"":6,""confidence"":0.8476190567016602,""J"":0.08466198272328973,""F"":0.10404671023756429,""J_and_F"":0.09435434648042701},{""track_id"":7,""confidence"":0.8358974456787109,""J"":0.04099143507016115,""F"":0.04316381575594557,""J_and_F"":0.04207762541305336},{""track_id"":8,""confidence"":0.7460317611694336,""J"":0.08000054232989734,""F"":0.08687835165560309,""J_and_F"":0.08343944699275022},{""track_id"":9,""confidence"":0.7344398498535156,""J"":0.028153343924696664,""F"":0.02997581183964452,""J_and_F"":0.02906457788217059},{""track_id"":10,""confidence"":0.8048780560493469,""J"":0.23898978042199717,""F"":0.2698645048154673,""J_and_F"":0.2544271426187322}]"
long_rvos/bd4aefda10/2/4/raw_expression,long_rvos,bd4aefda10,2,4,static,"A blonde woman, next to another woman.",raw_expression,"A blonde woman, next to another woman.",0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/bd4aefda10/2/4/concept,long_rvos,bd4aefda10,2,4,static,"A blonde woman, next to another woman.",concept,blonde woman,0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/bd4aefda10/2/4/qwen_concept,long_rvos,bd4aefda10,2,4,static,"A blonde woman, next to another woman.",qwen_concept,blonde woman,0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/bd4aefda10/2/6/raw_expression,long_rvos,bd4aefda10,2,6,static,"A woman sits on the right of another woman, with a rack in front of them.",raw_expression,"A woman sits on the right of another woman, with a rack in front of them.",0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/bd4aefda10/2/6/concept,long_rvos,bd4aefda10,2,6,static,"A woman sits on the right of another woman, with a rack in front of them.",concept,woman,11,10,0.23898978042199717,0.2698645048154673,0.2544271426187322,0,0,0,"[{""track_id"":0,""confidence"":0.7887788414955139,""J"":4.111323896363619e-06,""F"":0.0023588037030528733,""J_and_F"":0.0011814575134746184},{""track_id"":1,""confidence"":0.6604774594306946,""J"":0.041410290239128046,""F"":0.054367257384622884,""J_and_F"":0.047888773811875465},{""track_id"":2,""confidence"":0.7697842121124268,""J"":0.024421878172546995,""F"":0.02728920977318747,""J_and_F"":0.025855543972867233},{""track_id"":3,""confidence"":0.859649121761322,""J"":0.04242401822873333,""F"":0.04564983099987185,""J_and_F"":0.044036924614302586},{""track_id"":4,""confidence"":0.859649121761322,""J"":0.0701805687478195,""F"":0.07442587243785131,""J_and_F"":0.07230322059283541},{""track_id"":5,""confidence"":0.6559139490127563,""J"":0.0680540446010971,""F"":0.08506840262311344,""J_and_F"":0.07656122361210527},{""track_id"":6,""confidence"":0.8476190567016602,""J"":0.08466198272328973,""F"":0.10404671023756429,""J_and_F"":0.09435434648042701},{""track_id"":7,""confidence"":0.8358974456787109,""J"":0.04099143507016115,""F"":0.04316381575594557,""J_and_F"":0.04207762541305336},{""track_id"":8,""confidence"":0.7460317611694336,""J"":0.08000054232989734,""F"":0.08687835165560309,""J_and_F"":0.08343944699275022},{""track_id"":9,""confidence"":0.7344398498535156,""J"":0.028153343924696664,""F"":0.02997581183964452,""J_and_F"":0.02906457788217059},{""track_id"":10,""confidence"":0.8048780560493469,""J"":0.23898978042199717,""F"":0.2698645048154673,""J_and_F"":0.2544271426187322}]"
long_rvos/bd4aefda10/2/6/qwen_concept,long_rvos,bd4aefda10,2,6,static,"A woman sits on the right of another woman, with a rack in front of them.",qwen_concept,woman,11,10,0.23898978042199717,0.2698645048154673,0.2544271426187322,0,0,0,"[{""track_id"":0,""confidence"":0.7887788414955139,""J"":4.111323896363619e-06,""F"":0.0023588037030528733,""J_and_F"":0.0011814575134746184},{""track_id"":1,""confidence"":0.6604774594306946,""J"":0.041410290239128046,""F"":0.054367257384622884,""J_and_F"":0.047888773811875465},{""track_id"":2,""confidence"":0.7697842121124268,""J"":0.024421878172546995,""F"":0.02728920977318747,""J_and_F"":0.025855543972867233},{""track_id"":3,""confidence"":0.859649121761322,""J"":0.04242401822873333,""F"":0.04564983099987185,""J_and_F"":0.044036924614302586},{""track_id"":4,""confidence"":0.859649121761322,""J"":0.0701805687478195,""F"":0.07442587243785131,""J_and_F"":0.07230322059283541},{""track_id"":5,""confidence"":0.6559139490127563,""J"":0.0680540446010971,""F"":0.08506840262311344,""J_and_F"":0.07656122361210527},{""track_id"":6,""confidence"":0.8476190567016602,""J"":0.08466198272328973,""F"":0.10404671023756429,""J_and_F"":0.09435434648042701},{""track_id"":7,""confidence"":0.8358974456787109,""J"":0.04099143507016115,""F"":0.04316381575594557,""J_and_F"":0.04207762541305336},{""track_id"":8,""confidence"":0.7460317611694336,""J"":0.08000054232989734,""F"":0.08687835165560309,""J_and_F"":0.08343944699275022},{""track_id"":9,""confidence"":0.7344398498535156,""J"":0.028153343924696664,""F"":0.02997581183964452,""J_and_F"":0.02906457788217059},{""track_id"":10,""confidence"":0.8048780560493469,""J"":0.23898978042199717,""F"":0.2698645048154673,""J_and_F"":0.2544271426187322}]"
long_rvos/af3ad95fe0/5/9/raw_expression,long_rvos,af3ad95fe0,5,9,dynamic,"The red triangular toy is played with by a child in blue clothes, then thrown onto the carpet.",raw_expression,"The red triangular toy is played with by a child in blue clothes, then thrown onto the carpet.",0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/af3ad95fe0/5/9/concept,long_rvos,af3ad95fe0,5,9,dynamic,"The red triangular toy is played with by a child in blue clothes, then thrown onto the carpet.",concept,red triangular toy,5,1,0.4936894237800323,0.5687873745131408,0.5312383991465865,1,1,0,"[{""track_id"":0,""confidence"":-4999.55479452014,""J"":0.2896694803758877,""F"":0.296875,""J_and_F"":0.29327224018794384},{""track_id"":1,""confidence"":0.675126850605011,""J"":0.4936894237800323,""F"":0.5687873745131408,""J_and_F"":0.5312383991465865},{""track_id"":2,""confidence"":-4999.599378883839,""J"":0.29161354490579844,""F"":0.2967087765957447,""J_and_F"":0.2941611607507716},{""track_id"":3,""confidence"":null,""J"":0.265625,""F"":0.265625,""J_and_F"":0.265625},{""track_id"":4,""confidence"":0.8632478713989258,""J"":0.44116900214807375,""F"":0.4839202832987034,""J_and_F"":0.4625446427233886}]"
long_rvos/af3ad95fe0/5/9/qwen_concept,long_rvos,af3ad95fe0,5,9,dynamic,"The red triangular toy is played with by a child in blue clothes, then thrown onto the carpet.",qwen_concept,red triangular toy,5,1,0.4936894237800323,0.5687873745131408,0.5312383991465865,1,1,0,"[{""track_id"":0,""confidence"":-4999.55479452014,""J"":0.2896694803758877,""F"":0.296875,""J_and_F"":0.29327224018794384},{""track_id"":1,""confidence"":0.675126850605011,""J"":0.4936894237800323,""F"":0.5687873745131408,""J_and_F"":0.5312383991465865},{""track_id"":2,""confidence"":-4999.599378883839,""J"":0.29161354490579844,""F"":0.2967087765957447,""J_and_F"":0.2941611607507716},{""track_id"":3,""confidence"":null,""J"":0.265625,""F"":0.265625,""J_and_F"":0.265625},{""track_id"":4,""confidence"":0.8632478713989258,""J"":0.44116900214807375,""F"":0.4839202832987034,""J_and_F"":0.4625446427233886}]"
